case_uid,target,tool,priority,priority_reason,case_kind,status_label,run_dir,run_id,mode,input_bc,input_ll,raw_artifact,raw_row_or_line,reported_file,reported_line,reported_column,location_validity,source_region,project_source_only,header_context,ir_function,ir_instruction,ir_line,ir_snippet,source_snippet,message,root_cause_hint,confidence,needs_manual_review,manual_verdict,evidence_files,notes
phasar.redis.O2g.015911,redis,phasar,P0,SourceTextMismatch,LocationDrift,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,222242,CompilerOptimization/Target/redis/src/sds.h,47,,valid,project_header,0,project_header,slowlogCreateEntry,,222250,"%41 = load ptr, ptr %40, align 8, !dbg !431243, !tbaa !61923, !psr.id !431245 | ID: 211271","    unsigned char flags; /* 3 lsb of type, 5 unused bits */",Phasar IFDS-Uninitialized use; variables=Line       : 47; reported_source=sdslen(argv[j]->ptr) > SLOWLOG_ENTRY_MAX_STRING),debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016009,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,223564,CompilerOptimization/Target/redis/src/sds.h,460,,line_out_of_range,project_header,0,project_header,luaCreateFunction,,223572,"%73 = load ptr, ptr %12, align 8, !dbg !434327, !tbaa !61923, !psr.id !434328 | ID: 212894",,"Phasar IFDS-Uninitialized use; variables=Line       : 460; reported_source=if (luaL_loadbuffer(lctx.lua,(char*)body->ptr + shebang_len,sdslen(body->ptr) - shebang_len,""@user_script"")) {",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016065,redis,phasar,P0,SourceLineEmptyOrNonCode,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,224330,CompilerOptimization/Target/redis/src/sds.h,208,,empty_or_comment_line,project_header,0,project_header,rioConnRead,,224338,"%6 = load ptr, ptr %5, align 8, !dbg !441777, !tbaa !62266, !psr.id !441779 | ID: 216752",/* sdsalloc() = sdsavail() + sdslen() */,Phasar IFDS-Uninitialized use; variables=Line       : 208; reported_source=size_t avail = sdslen(r->io.conn.buf)-r->io.conn.pos;,debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016100,redis,phasar,P0,SourceTextMismatch,LocationDrift,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,224818,CompilerOptimization/Target/redis/src/sds.h,230,,valid,project_header,0,project_header,rioConnRead,,224826,"%148 = load ptr, ptr %5, align 8, !dbg !442121, !tbaa !62266, !psr.id !442122 | ID: 216957",        case SDS_TYPE_8:,Phasar IFDS-Uninitialized use; variables=Line       : 230; reported_source=while (len > sdslen(r->io.conn.buf) - r->io.conn.pos) {,debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016137,redis,phasar,P0,SourceTextMismatch,LocationDrift,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,225324,CompilerOptimization/Target/redis/src/connection.h,242,,valid,project_header,0,project_header,rioConnRead,,225332,"%274 = load ptr, ptr %4, align 8, !dbg !442410, !tbaa !62266, !psr.id !442411 | ID: 217141", * a NULL is returned.,"Phasar IFDS-Uninitialized use; variables=Line       : 242; reported_source=int retval = connRead(r->io.conn.conn,",debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016144,redis,phasar,P0,SourceTextMismatch,LocationDrift,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,225410,CompilerOptimization/Target/redis/src/connection.h,248,,valid,project_header,0,project_header,rioConnRead,,225418,"%304 = load ptr, ptr %4, align 8, !dbg !442488, !tbaa !62266, !psr.id !442491 | ID: 217179","static inline ssize_t connSyncWrite(connection *conn, char *ptr, ssize_t size, long long timeout) {",Phasar IFDS-Uninitialized use; variables=Line       : 248; reported_source=if (connLastErrorRetryable(r->io.conn.conn)) continue;,debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016498,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,230706,CompilerOptimization/Target/redis/src/sds.h,2917,,line_out_of_range,project_header,0,project_header,RM_StringToLongLong,,230714,"%4 = load ptr, ptr %3, align 8, !dbg !513168, !tbaa !61923, !psr.id !513170 | ID: 256638",,"Phasar IFDS-Uninitialized use; variables=Line       : 2917; reported_source=return string2ll(str->ptr,sdslen(str->ptr),ll) ? REDISMODULE_OK :",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016507,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,230812,CompilerOptimization/Target/redis/src/sds.h,2941,,line_out_of_range,project_header,0,project_header,RM_StringToLongDouble,,230820,"%4 = load ptr, ptr %3, align 8, !dbg !513271, !tbaa !61923, !psr.id !513273 | ID: 256687",,"Phasar IFDS-Uninitialized use; variables=Line       : 2941; reported_source=int retval = string2ld(str->ptr,sdslen(str->ptr),ld);",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016620,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,232427,CompilerOptimization/Target/redis/src/connection.h,3735,,line_out_of_range,project_header,0,project_header,modulePopulateClientInfoStructure,,232435,"%53 = load ptr, ptr %43, align 8, !dbg !516280, !tbaa !93110, !psr.id !516281 | ID: 258273",,"Phasar IFDS-Uninitialized use; variables=Line       : 3735; reported_source=connAddrPeerName(client->conn,ci1->addr,sizeof(ci1->addr),&port);",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016720,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,233819,CompilerOptimization/Target/redis/src/sds.h,4697,,line_out_of_range,project_header,0,project_header,RM_StringDMA,,233827,"%26 = load ptr, ptr %25, align 8, !dbg !518070, !tbaa !61923, !psr.id !518072 | ID: 259195",,Phasar IFDS-Uninitialized use; variables=Line       : 4697; reported_source=*len = sdslen(key->kv->ptr);,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.016802,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,234962,CompilerOptimization/Target/redis/src/sds.h,1156,,line_out_of_range,project_header,0,project_header,bitopCommand,,234970,"%124 = load ptr, ptr %121, align 8, !dbg !457026, !tbaa !61923, !psr.id !457027 | ID: 226860",,Phasar IFDS-Uninitialized use; variables=Line       : 1156; reported_source=len[j] = sdslen(objects[j]->ptr);,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.017447,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,243592,CompilerOptimization/Target/redis/src/sds.h,3279,,line_out_of_range,project_header,0,project_header,sentinelConfigSetCommand,,243600,"%243 = load ptr, ptr %242, align 8, !dbg !473476, !tbaa !61923, !psr.id !473478 | ID: 236130",,Phasar IFDS-Uninitialized use; variables=Line       : 3279; reported_source=sentinel.sentinel_auth_user = sdslen(val->ptr) == 0 ?,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.017459,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,243735,CompilerOptimization/Target/redis/src/sds.h,3285,,line_out_of_range,project_header,0,project_header,sentinelConfigSetCommand,,243743,"%283 = load ptr, ptr %282, align 8, !dbg !473559, !tbaa !61923, !psr.id !473561 | ID: 236178",,Phasar IFDS-Uninitialized use; variables=Line       : 3285; reported_source=sentinel.sentinel_auth_pass = sdslen(val->ptr) == 0 ?,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.017995,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,251156,CompilerOptimization/Target/redis/src/sds.h,694,,line_out_of_range,project_header,0,project_header,hllSparseSet,,251164,"%8 = load ptr, ptr %7, align 8, !dbg !486278, !tbaa !61923, !psr.id !486280 | ID: 243055",,Phasar IFDS-Uninitialized use; variables=Line       : 694; reported_source=if (sdsalloc(o->ptr) < server.hll_sparse_max_bytes && sdsavail(o->ptr) < 3) {,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.018340,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,256025,CompilerOptimization/Target/redis/src/sds.h,507,,line_out_of_range,project_header,0,project_header,latencySpecificCommandsFillCDF,,256033,"%28 = load ptr, ptr %27, align 8, !dbg !494026, !tbaa !115998, !psr.id !494029 | ID: 247320",,"Phasar IFDS-Uninitialized use; variables=Line       : 507; reported_source=addReplyBulkCBuffer(c, cmd->fullname, sdslen(cmd->fullname));",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.018352,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,256175,CompilerOptimization/Target/redis/src/sds.h,520,,line_out_of_range,project_header,0,project_header,latencySpecificCommandsFillCDF,,256183,"%71 = load ptr, ptr %70, align 8, !dbg !494127, !tbaa !115998, !psr.id !494130 | ID: 247377",,"Phasar IFDS-Uninitialized use; variables=Line       : 520; reported_source=addReplyBulkCBuffer(c, sub->fullname, sdslen(sub->fullname));",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
