target,priority_reason,reported_file,reported_line,reported_column,location_validity,source_region,example_case_uid,example_raw_artifact,example_raw_row_or_line,ir_snippet,source_snippet,validation_status
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/ZlibCompression.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.000571,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.var_points_to:890337:c0bf3af72d39f903f49ae928f518139bfd0efa19,"call void @llvm.dbg.value(metadata i64 %98, metadata !97222, metadata !DIExpression()), !dbg !97227",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/bitops.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.000588,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.var_points_to:31924:ce78a77ea8a8f8773a4778f17c4a85a0212a48e4,"%17 = phi i8* [ null, %1 ], [ %10, %9 ], [ %14, %13 ], !dbg !29243",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/vp8_decoder.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.000643,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.var_points_to:724557:7e28dc6616fb2fbe039b7e6c534b9418d10be198,"%58 = bitcast i8* %55 to %class.PacketReader*, !dbg !85923",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/ioutil.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.000646,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.var_points_to:897835:8f16c2e37ae202dbc8367e49864d9a78727e4d08,"%15 = phi %""class.IOUtil::FileReader""* [ %7, %5 ], [ null, %3 ], !dbg !98495",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/BrotliCompression.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.000677,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.var_points_to:896099:582b6ec016a4a268b31e227ab9138b0ebcde8bde,"call void @llvm.dbg.value(metadata i64 %64, metadata !97921, metadata !DIExpression()), !dbg !97928",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/model/model.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.001374,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.var_points_to:924795:f8791b493e3708737dc1816c05b0bb59586ee842,"%63 = phi <2 x i64>* [ %43, %27 ], [ %61, %59 ], !dbg !104202",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/Error.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.003671,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:175:9fcde7c6903e840545c1865c272d5cd80ae976f0,"call void @llvm.dbg.value(metadata %class.bounded_iostream* %0, metadata !29982, metadata !DIExpression(DW_OP_plus_uconst, 65572, DW_OP_stack_value)), !dbg !29986",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/ioutil.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.004216,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:720:c9fa89ed53f37ee357345d41a7d5633e76f19b15,"call void @llvm.dbg.value(metadata i32 %26, metadata !26239, metadata !DIExpression()) #56, !dbg !30707",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/fork_serve.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.005162,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1666:03b0a1309ca46946553cd248f457017c985b06bd,"call void @llvm.dbg.value(metadata i32 %6, metadata !31407, metadata !DIExpression()) #56, !dbg !31416",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/Reader.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.005239,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1743:c48fa7adfa5c3ea019d8334891fc2bf733527a08,"call void @llvm.dbg.value(metadata %""class.Sirikata::DecoderWriter""* %0, metadata !31756, metadata !DIExpression()), !dbg !31757",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/thread_handoff.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.005249,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1753:4509cee8aeb925a7fa49e3c229c2eed6ea12310a,"call void @llvm.dbg.value(metadata i8* undef, metadata !31823, metadata !DIExpression(DW_OP_deref)), !dbg !31837",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/socket_serve.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.006561,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3065:c340c75b96ac5b49a65f8909e9cb9da8ceaf7e18,"call void @llvm.dbg.value(metadata i32 %0, metadata !33899, metadata !DIExpression()), !dbg !33909",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/uncompressed_components.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.006938,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3442:b28559ab4fb76a90bff300bd49a33e3e08d2a45a,"call void @llvm.dbg.value(metadata %class.UncompressedComponents* @colldata, metadata !35446, metadata !DIExpression()) #56, !dbg !35449",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/component_info.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.006943,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3447:bec1c0050f41cf2ed88e8cadf2e601544edf87ba,"call void @llvm.dbg.value(metadata %struct.componentInfo* getelementptr inbounds (%class.UncompressedComponents, %class.UncompressedComponents* @colldata, i64 0, i32 4, i32 0, i64 0, i32 3), metadata !35486, metadata !DIExpression()) #56, !dbg !35489",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/socket_serve.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.006958,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3462:20f31cc855807b74758ce1559be255156d8d7953,"call void @llvm.dbg.value(metadata %struct.ServiceInfo* @g_socketserve_info, metadata !35524, metadata !DIExpression()), !dbg !35528",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/util/billing.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.007196,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3700:e321ee46db1c65a784bcbdc0b328953fa247cc5b,"call void @llvm.dbg.value(metadata i32 1, metadata !36359, metadata !DIExpression()), !dbg !36366",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/BufferedIO.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.011156,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:7660:8517690783b714f38dbd2e500800c78a55bf03c4,"call void @llvm.dbg.value(metadata %""class.Sirikata::BufferedReader""* %27, metadata !45916, metadata !DIExpression()), !dbg !45921",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/util/aligned_block.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.011893,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:8397:516540b8c62afa78af514defcc9a13fcfc369fdd,"call void @llvm.dbg.value(metadata !DIArgList(%class.AlignedBlock* %438, i64 %439), metadata !47797, metadata !DIExpression(DW_OP_LLVM_arg, 0, DW_OP_LLVM_arg, 1, DW_OP_constu, 128, DW_OP_mul, DW_OP_plus, DW_OP_stack_value)) #56, !dbg !47806",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/MemReadWriter.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.013215,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:9719:df7cb99b5476c9e6abe00baefb922dbebfff8e34,"call void @llvm.dbg.value(metadata %""class.Sirikata::MemReadWriter""* %4, metadata !50092, metadata !DIExpression()) #56, !dbg !50100",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/recoder.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.014937,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:11441:9e2de1dce0effb2d5c05f82c45d6b4dfc3a72eea,"call void @llvm.dbg.value(metadata %struct.MergeJpegProgress* %12, metadata !53963, metadata !DIExpression()) #56, !dbg !53966",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/model/numeric.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.016707,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:13211:2cb264935f8017170a8aae804164324a48635201,"call void @llvm.dbg.value(metadata i32 %34, metadata !57473, metadata !DIExpression()) #56, !dbg !57475",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/main.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.024438,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:20942:127b77ff7eae78f510a650b7ad366e3dd8889a40,"call void @llvm.dbg.value(metadata i32 %0, metadata !69436, metadata !DIExpression()), !dbg !69446",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/validation.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.024448,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:20952:5495bb2f754d56287326b22993275705a045e91d,"call void @llvm.dbg.value(metadata i16 %2, metadata !69482, metadata !DIExpression()), !dbg !69516",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/generic_compress.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.024585,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:21089:65fa5292b4336576503777f908765a11649ff078,"call void @llvm.dbg.value(metadata %""class.std::vector.0""* %0, metadata !69980, metadata !DIExpression()), !dbg !70015",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/recoder.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.025513,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:22017:72ed69aca621a3b07dbb4adc902f9b751edfc871,"call void @llvm.dbg.value(metadata i32* %0, metadata !71701, metadata !DIExpression()), !dbg !71722",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/thread_handoff.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.026087,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:22591:71fa2a37693c0dcc868d9df878af5d7ef5ba80f1,"call void @llvm.dbg.value(metadata %class.ThreadHandoff* %84, metadata !72634, metadata !DIExpression()), !dbg !73959",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/lepton_codec.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.026188,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:22692:241425bd579fe752a455f4583bef0033a179a223,"call void @llvm.dbg.value(metadata i32 undef, metadata !72980, metadata !DIExpression(DW_OP_LLVM_fragment, 128, 32)), !dbg !74191",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/BoundedMemWriter.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.026878,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:23382:e794cb352eb97e4d476268a68949d6261fe8c2e9,"call void @llvm.dbg.value(metadata %""struct.Sirikata::Array1d.18""* %8, metadata !75293, metadata !DIExpression()) #56, !dbg !75297",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/idct.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.028390,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:24894:3fa29b78bef4fb395da21985e7b640ba16fe14ee,"call void @llvm.dbg.value(metadata %class.AlignedBlock* %0, metadata !27635, metadata !DIExpression()), !dbg !78619",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/uncompressed_components.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.028553,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:25057:e3ad43beb240ffefe096fa9b471779e1b6ffcd2a,"call void @llvm.dbg.value(metadata %class.UncompressedComponents* %0, metadata !79016, metadata !DIExpression()), !dbg !79017",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/lepton_codec.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.028562,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:25066:9b76cb84b96fd21f9e8d4331e498d29c89ac571b,"call void @llvm.dbg.value(metadata i32 %13, metadata !79084, metadata !DIExpression(DW_OP_LLVM_fragment, 0, 32)), !dbg !79094",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/model/model.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.030550,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27054:318a4bde376799ed6cceda392c500a965fb5dff4,"call void @llvm.dbg.value(metadata %struct.Model* %0, metadata !83513, metadata !DIExpression()), !dbg !83515",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/vp8_encoder.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.030667,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27171:fec4eb3ff7f1c6b89481a21b35aa708545f73792,"call void @llvm.dbg.value(metadata %class.VP8ComponentDecoder* %0, metadata !84019, metadata !DIExpression(DW_OP_plus_uconst, 8, DW_OP_stack_value)) #56, !dbg !84025",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/util/block_context.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.030708,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27212:ce8e840a18d7f246c09a6eb3759914821888c65f,"call void @llvm.dbg.value(metadata %""struct.LeptonCodec<VPXBoolReader>::ThreadState""* %21, metadata !84181, metadata !DIExpression(DW_OP_plus_uconst, 2164792, DW_OP_stack_value)), !dbg !84184",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/decoder/boolreader.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.031066,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27570:1e4c1392c4e7f9e8ae1fee9428aba9eaa7bfdacd,"call void @llvm.dbg.value(metadata %class.VirtualThreadPacketReader* %299, metadata !84911, metadata !DIExpression()), !dbg !84914",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/decoder/vpx_bool_reader.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.031067,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27571:2aaad7d1fee4cbed7b99de21e0eb18c4abd73464,"call void @llvm.dbg.value(metadata %class.VPXBoolReader* %297, metadata !84935, metadata !DIExpression()) #56, !dbg !84939",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/vp8_decoder.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.031278,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27782:4341fb486d9302425bd36783409debee4cf416df,"call void @llvm.dbg.value(metadata %class.VP8ComponentDecoder* %0, metadata !85139, metadata !DIExpression()), !dbg !85141",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/stream_interfaces.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.031403,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:27907:d6189bbb94f5d4f550d6db42318393771888974e,"call void @llvm.dbg.value(metadata %class.VP8ComponentDecoder* %0, metadata !85254, metadata !DIExpression(DW_OP_plus_uconst, 1488, DW_OP_stack_value)), !dbg !85259",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/base_coders.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.033244,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:29748:e8b7c5db572b3784bf6b17c7269f8944046827a5,"call void @llvm.dbg.value(metadata %class.VP8ComponentDecoder* %0, metadata !89936, metadata !DIExpression()), !dbg !89940",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/simple_decoder.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.033347,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:29851:f4247be6e25d886cbc2abb649e158c6efbe84595,"call void @llvm.dbg.value(metadata %class.SimpleComponentDecoder* %0, metadata !90124, metadata !DIExpression()), !dbg !90126",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/simple_decoder.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.033454,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:29958:cea370a8b947e5235d1f2d3d611d48c27b1c1a4c,"call void @llvm.dbg.value(metadata %class.SimpleComponentDecoder* %0, metadata !90455, metadata !DIExpression()), !dbg !90458",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/vp8_encoder.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.033511,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:30015:b49beabaebd4e4f9c3f35232d854e6afd0c9fca7,"call void @llvm.dbg.value(metadata %class.VP8ComponentEncoder* %0, metadata !90741, metadata !DIExpression()), !dbg !90742",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/encoder/vpx_bool_writer.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.033638,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:30142:eb542b0084f2d7f94922153326c76d43e68f2330,"call void @llvm.dbg.value(metadata %class.VPXBoolWriter* %131, metadata !90885, metadata !DIExpression()) #56, !dbg !90888",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/simple_encoder.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.037986,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:34490:6ff54f6b43105fe3c51863b3fda73d768f16cb94,"call void @llvm.dbg.value(metadata %class.SimpleComponentEncoder* %0, metadata !96442, metadata !DIExpression()), !dbg !96444",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/lepton/simple_encoder.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.037988,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:34492:23c5a38ba6c908932691ab4269bb151de65bc49f,"call void @llvm.dbg.value(metadata %class.SimpleComponentEncoder* %0, metadata !96454, metadata !DIExpression()), !dbg !96457",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/Seccomp.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.038322,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:34826:8ea2888d950b6d4f362c869a48e07a3243b3230e,"call void @llvm.dbg.value(metadata i1 %0, metadata !98157, metadata !DIExpression(DW_OP_LLVM_convert, 1, DW_ATE_unsigned, DW_OP_LLVM_convert, 8, DW_ATE_unsigned, DW_OP_stack_value)), !dbg !98177",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/MemReadWriter.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.038323,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:34827:46846b0545adb849491096dae13ab7fd87e6ec91,"call void @llvm.dbg.value(metadata %""class.Sirikata::MemReadWriter""* %0, metadata !28188, metadata !DIExpression()), !dbg !98238",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/io/Zlib0.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.038763,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:35267:f55c19b0e900e12dc82eb726604c0254054efecb,"call void @llvm.dbg.value(metadata %""class.Sirikata::Zlib0Writer""* %0, metadata !100369, metadata !DIExpression()), !dbg !100382",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/util/generic_worker.cc,0,,line_zero,project_source,cclyzerpp.lepton.O2g.039019,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:35523:59d043b913eda14e79f9c14c0118a25fe09c0f37,"call void @llvm.dbg.value(metadata i8* %0, metadata !100885, metadata !DIExpression()), !dbg !100892",,ok
lepton,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/lepton/src/vp8/util/generic_worker.hh,0,,line_zero,project_header,cclyzerpp.lepton.O2g.039024,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/cclyzerpp/LLVM14-O2-g/run_20260430_154121/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:35528:c451d18796731a5076127783da3f9d9ece2f4f5c,"call void @llvm.dbg.value(metadata !DIArgList(%struct.GenericWorker* %7, i64 %23), metadata !100898, metadata !DIExpression(DW_OP_LLVM_arg, 0, DW_OP_LLVM_arg, 1, DW_OP_constu, 72, DW_OP_mul, DW_OP_plus, DW_OP_stack_value)), !dbg !100901",,ok
