case_id,source_mode,file,line,column,message,bitcode_snippet,log_file
148,smc_typeon,Target/lepton/src/lepton/socket_serve.cc,387,5,Possible read of undefined value at,"tail call void @_Z12serving_loopiiiiRKSt8functionIFvPN6IOUtil10FileReaderEPNS0_10FileWriterEjbEEjjbi(i32 noundef %137, i32 noundef %138, i32 noundef %153, i32 noundef %154, %""class.std::function.15""* noundef nonnull align 8 dereferenceable(32) %0, i32 noundef %1, i32 noundef %160, i1 zeroext undef, i32 noundef %125), !dbg !29394",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
149,smc_typeon,Target/lepton/src/lepton/jpgcoder.cc,630,83,Possible read of undefined value at,"%14 = shufflevector <2 x i64> %11, <2 x i64> poison, <2 x i32> <i32 1, i32 undef>, !dbg !29157",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
150,smc_typeon,Target/lepton/src/lepton/jpgcoder.cc,1839,17,Possible read of undefined value at,"call void @_Z25timing_operation_completec(i8 signext undef), !dbg !31422",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
151,smc_typeon,Target/lepton/src/lepton/jpgcoder.cc,1879,21,Possible read of undefined value at,"call void @_Z25timing_operation_completec(i8 signext undef), !dbg !31719",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
152,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1290 = insertelement <16 x i32> poison, i32 %1282, i64 0, !dbg !31186",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
153,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1291 = shufflevector <16 x i32> %1290, <16 x i32> poison, <16 x i32> zeroinitializer, !dbg !31186",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
154,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1294 = insertelement <16 x i32> poison, i32 %1283, i64 0, !dbg !31186",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
155,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1295 = shufflevector <16 x i32> %1294, <16 x i32> poison, <16 x i32> zeroinitializer, !dbg !31186",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
156,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1397 = insertelement <16 x i32> poison, i32 %1389, i64 0, !dbg !31229",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
157,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1398 = shufflevector <16 x i32> %1397, <16 x i32> poison, <16 x i32> zeroinitializer, !dbg !31229",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
158,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1401 = insertelement <16 x i32> poison, i32 %1390, i64 0, !dbg !31229",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
159,smc_typeon,Target/lepton/src/lepton/bitops.hh,326,13,Possible read of undefined value at,"%1402 = shufflevector <16 x i32> %1401, <16 x i32> poison, <16 x i32> zeroinitializer, !dbg !31229",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
160,smc_typeon,Target/lepton/src/lepton/jpgcoder.cc,1352,47,Possible read of undefined value at,"%28 = shufflevector <2 x i64> %25, <2 x i64> poison, <2 x i32> <i32 1, i32 undef>, !dbg !29193",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
161,smc_typeon,Target/lepton/src/lepton/jpgcoder.cc,2764,47,Possible read of undefined value at,"%895 = shufflevector <2 x i64> %892, <2 x i64> poison, <2 x i32> <i32 1, i32 undef>, !dbg !30264",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
162,smc_typeon,Target/lepton/src/lepton/recoder.cc,777,61,Possible read of undefined value at,"%527 = insertelement <4 x i32> poison, i32 %523, i64 0, !dbg !29896",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
163,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%302 = insertelement <4 x i32> undef, i32 %301, i64 0, !dbg !29155",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
164,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%325 = insertelement <4 x i32> undef, i32 %324, i64 0, !dbg !29176",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
165,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%347 = insertelement <4 x i32> undef, i32 %346, i64 0, !dbg !29196",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
166,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%368 = insertelement <4 x i32> undef, i32 %367, i64 0, !dbg !29215",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
167,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%389 = insertelement <4 x i32> undef, i32 %388, i64 0, !dbg !29234",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
168,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%410 = insertelement <4 x i32> undef, i32 %409, i64 0, !dbg !29253",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
169,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%431 = insertelement <4 x i32> undef, i32 %430, i64 0, !dbg !29272",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
170,smc_typeon,Target/lepton/src/lepton/idct.cc,171,33,Possible read of undefined value at,"%452 = insertelement <4 x i32> undef, i32 %451, i64 0, !dbg !29291",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
171,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%642 = shufflevector <16 x i8> %641, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29442",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
172,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%649 = shufflevector <16 x i8> %648, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29448",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
173,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%655 = shufflevector <16 x i8> %654, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29453",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
174,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%661 = shufflevector <16 x i8> %660, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29458",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
175,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%667 = shufflevector <16 x i8> %666, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29463",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
176,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%673 = shufflevector <16 x i8> %672, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29468",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
177,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%679 = shufflevector <16 x i8> %678, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29473",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
178,smc_typeon,Target/lepton/src/lepton/idct.cc,179,12,Possible read of undefined value at,"%685 = shufflevector <16 x i8> %684, <16 x i8> poison, <16 x i32> <i32 0, i32 1, i32 4, i32 5, i32 8, i32 9, i32 12, i32 13, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29478",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
179,smc_typeon,Target/lepton/src/lepton/uncompressed_components.hh,72,76,Possible read of undefined value at,"%52 = insertelement <4 x i32> poison, i32 %48, i64 0, !dbg !29250",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
180,smc_typeon,Target/lepton/src/lepton/uncompressed_components.hh,72,76,Possible read of undefined value at,"%60 = insertelement <4 x i32> poison, i32 %56, i64 0, !dbg !29250",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
181,smc_typeon,Target/lepton/src/lepton/uncompressed_components.hh,72,76,Possible read of undefined value at,"%147 = insertelement <4 x i32> poison, i32 %143, i64 0, !dbg !29543",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
182,smc_typeon,Target/lepton/src/lepton/uncompressed_components.hh,72,76,Possible read of undefined value at,"%155 = insertelement <4 x i32> poison, i32 %151, i64 0, !dbg !29543",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
183,smc_typeon,Target/lepton/src/lepton/vp8_encoder.cc,183,18,Possible read of undefined value at,"%32 = shufflevector <8 x i16> %31, <8 x i16> poison, <8 x i32> <i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !29158",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
184,smc_typeon,Target/lepton/src/vp8/util/billing.cc,63,16,Possible read of undefined value at,"%66 = insertelement <2 x i64> poison, i64 %65, i64 0, !dbg !29221",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
185,smc_typeon,Target/lepton/src/vp8/util/billing.cc,65,11,Possible read of undefined value at,"%69 = shufflevector <2 x double> %68, <2 x double> poison, <2 x i32> <i32 1, i32 undef>, !dbg !29222",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
186,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%424 = shufflevector <8 x i16> %423, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30043",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
187,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%446 = insertelement <8 x i16> undef, i16 %445, i64 0, !dbg !30072",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
188,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%470 = insertelement <8 x i16> undef, i16 %469, i64 0, !dbg !30081",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
189,smc_typeon,Target/lepton/src/vp8/model/model.hh,705,46,Possible read of undefined value at,"%77 = insertelement <8 x i16> undef, i16 %76, i64 0, !dbg !29299",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
190,smc_typeon,Target/lepton/src/vp8/model/model.hh,714,54,Possible read of undefined value at,"%101 = insertelement <8 x i16> undef, i16 %100, i64 0, !dbg !29308",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
191,smc_typeon,Target/lepton/src/vp8/model/model.hh,1025,9,Possible read of undefined value at,"%79 = insertelement <4 x i32> undef, i32 %78, i64 0, !dbg !29154",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
192,smc_typeon,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%130 = insertelement <4 x i32> undef, i32 %129, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
193,smc_typeon,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%146 = insertelement <4 x i32> undef, i32 %145, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
194,smc_typeon,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%168 = shufflevector <4 x i32> %167, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29501",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
195,smc_typeon,Target/lepton/src/vp8/model/model.hh,1010,9,Possible read of undefined value at,"%81 = insertelement <4 x i32> undef, i32 %80, i64 0, !dbg !29161",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
196,smc_typeon,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%132 = insertelement <4 x i32> undef, i32 %131, i64 0, !dbg !29373",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
197,smc_typeon,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%148 = insertelement <4 x i32> undef, i32 %147, i64 0, !dbg !29373",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
198,smc_typeon,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%171 = shufflevector <4 x i32> %170, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29521",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
199,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%424 = shufflevector <8 x i16> %423, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30043",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
200,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%446 = insertelement <8 x i16> undef, i16 %445, i64 0, !dbg !30072",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
201,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%470 = insertelement <8 x i16> undef, i16 %469, i64 0, !dbg !30081",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
202,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%487 = shufflevector <8 x i16> %486, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30087",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
203,smc_typeon,Target/lepton/src/vp8/model/model.hh,705,46,Possible read of undefined value at,"%77 = insertelement <8 x i16> undef, i16 %76, i64 0, !dbg !29299",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
204,smc_typeon,Target/lepton/src/vp8/model/model.hh,714,54,Possible read of undefined value at,"%101 = insertelement <8 x i16> undef, i16 %100, i64 0, !dbg !29308",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
205,smc_typeon,Target/lepton/src/vp8/model/model.hh,1025,9,Possible read of undefined value at,"%79 = insertelement <4 x i32> undef, i32 %78, i64 0, !dbg !29154",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
206,smc_typeon,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%130 = insertelement <4 x i32> undef, i32 %129, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
207,smc_typeon,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%146 = insertelement <4 x i32> undef, i32 %145, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
208,smc_typeon,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%168 = shufflevector <4 x i32> %167, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29501",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
209,smc_typeon,Target/lepton/src/vp8/model/model.hh,1010,9,Possible read of undefined value at,"%81 = insertelement <4 x i32> undef, i32 %80, i64 0, !dbg !29161",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
210,smc_typeon,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%132 = insertelement <4 x i32> undef, i32 %131, i64 0, !dbg !29373",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
211,smc_typeon,Target/lepton/src/vp8/model/model.hh,1011,9,Possible read of undefined value at,"%148 = insertelement <4 x i32> undef, i32 %147, i64 0, !dbg !29373",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
212,smc_typeon,Target/lepton/src/vp8/model/model.hh,949,15,Possible read of undefined value at,"%171 = shufflevector <4 x i32> %170, <4 x i32> poison, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !29521",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
213,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,57,20,Possible read of undefined value at,"%424 = shufflevector <8 x i16> %423, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30043",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
214,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,70,27,Possible read of undefined value at,"%446 = insertelement <8 x i16> undef, i16 %445, i64 0, !dbg !30072",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
215,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,71,28,Possible read of undefined value at,"%470 = insertelement <8 x i16> undef, i16 %469, i64 0, !dbg !30081",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
216,smc_typeon,Target/lepton/src/vp8/util/block_context.hh,75,20,Possible read of undefined value at,"%487 = shufflevector <8 x i16> %486, <8 x i16> poison, <8 x i32> zeroinitializer, !dbg !30087",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
217,smc_typeon,Target/lepton/src/vp8/model/model.hh,705,46,Possible read of undefined value at,"%77 = insertelement <8 x i16> undef, i16 %76, i64 0, !dbg !29299",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
218,smc_typeon,Target/lepton/src/vp8/model/model.hh,714,54,Possible read of undefined value at,"%101 = insertelement <8 x i16> undef, i16 %100, i64 0, !dbg !29308",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
219,smc_typeon,Target/lepton/src/vp8/model/model.hh,1025,9,Possible read of undefined value at,"%79 = insertelement <4 x i32> undef, i32 %78, i64 0, !dbg !29154",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
220,smc_typeon,Target/lepton/src/vp8/model/model.hh,1026,9,Possible read of undefined value at,"%130 = insertelement <4 x i32> undef, i32 %129, i64 0, !dbg !29360",/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/seahorn/seahorn-O2-g/result/run_20260320_200050_fixed_fullmatrix/log/sea.smc.stats.typeon.stderr.log
